[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] All Loaded Objects:


[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] EndlessRoundInfo (UnityEngine.GameObject) (4 children). Pos: Local (5500.0, 1000.0, 0.0) / Global (5500.0, 1000.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 humanNameLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 202.7, 0.0) / Global (450.7, 195.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 TitleLabel (1) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 167.5, 0.0) / Global (450.7, 193.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 ConfirmButton (UnityEngine.GameObject) (2 children). Pos: Local (144.4, -209.5, 0.0) / Global (460.3, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Glow (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (460.3, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Button (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (460.3, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (460.3, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 ResetButton (UnityEngine.GameObject) (2 children). Pos: Local (55.6, -210.2, 0.0) / Global (454.4, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Glow (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (454.4, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     ResetButton (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (454.4, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (454.4, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 BackButton (UnityEngine.GameObject) (2 children). Pos: Local (-179.0, -209.5, 0.0) / Global (438.7, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Glow (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (438.7, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BackButton (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (438.7, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (438.7, 168.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]             StoryCutsceneAvailableBoxLocation (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 124.7, 0.0) / Global (450.7, 193.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]             IconContainer (UnityEngine.GameObject) (61 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-124.7, -71.0, 0.0) / Global (442.4, 180.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (82.7, 55.5, 0.0) / Global (456.2, 189.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (38.9, 31.4, 0.0) / Global (453.3, 187.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (96.5, 4.1, 0.0) / Global (457.1, 185.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (48.8, -10.9, 0.0) / Global (453.9, 184.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (122.4, -78.5, 0.0) / Global (458.8, 180.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (85.6, -44.7, 0.0) / Global (456.4, 182.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (48.8, -10.9, 0.0) / Global (453.9, 184.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (85.3, -117.8, 0.0) / Global (456.4, 177.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (43.8, -89.9, 0.0) / Global (453.6, 179.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (43.8, -89.9, 0.0) / Global (453.6, 179.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (21.9, -44.9, 0.0) / Global (452.1, 182.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-14.6, -131.5, 0.0) / Global (449.7, 176.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-42.9, -90.3, 0.0) / Global (447.8, 179.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-64.4, -135.5, 0.0) / Global (446.4, 176.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-42.9, -90.3, 0.0) / Global (447.8, 179.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-21.5, -45.2, 0.0) / Global (449.2, 182.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-124.7, -71.0, 0.0) / Global (442.4, 180.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-94.7, -31.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-94.7, -31.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-48.7, -11.4, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-91.2, 15.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-48.7, -11.4, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (-39.2, 31.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeIconLine(Clone) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-39.2, 31.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (448.1, 187.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (448.1, 187.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-78.5, 62.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (445.4, 189.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.4, 189.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-48.7, -11.4, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (447.4, 184.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.3, -16.5, 0.0) / Global (447.4, 183.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (447.4, 184.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-91.2, 15.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (444.6, 186.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.6, 186.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-133.6, 41.4, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (441.8, 188.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 188.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-94.7, -31.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (444.4, 183.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Frame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     repetitionsLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     DisabledForChallengeOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     LockedOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     RandomSelectionOverlay (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (444.4, 183.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                 UpgradeConfigUIIcon(Clone) (UnityEngine.GameObject) (9 children). Pos: Local (-144.3, -25.1, 0.0) / Global (441.1, 183.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:20 PM] [Debug] [Scene Dump]                     SelectableFrame (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 2.0, 0.0) / Global (441.1, 183.8, 100.4). Scale: (1.0, 1.0, 1.0)
